date,region,전세수급,전세증감,매매증감,매수자,매수우위
2022-08-29,경북,170.31,0.1,0.01,2.68,27.5
2022-08-29,경남,145.31,0.04,-0.03,4.6,47.87
2022-08-29,제주,144.46,0.0,0.03,0.0,33.38
2022-08-29,기타지방,139.14,0.01,-0.01,2.99,37.06
2022-09-05,전국,,,-0.1,,
2022-09-05,서울,93.26,-0.07,-0.08,0.58,24.85
2022-09-05,인천,95.3,-0.11,-0.14,1.78,19.89
2022-09-05,경기도,89.28,-0.14,-0.14,0.97,16.54
2022-09-05,부산,97.69,-0.03,-0.03,1.31,15.5
2022-09-05,대구,75.22,-0.08,-0.14,0.0,7.85
2022-09-05,광주,77.46,-0.01,-0.05,0.57,16.52
2022-09-05,대전,73.1,-0.08,-0.2,0.0,12.78
2022-09-05,세종,85.19,-0.64,-0.35,3.7,14.81
2022-09-05,울산,123.18,-0.16,-0.03,2.95,19.8
2022-09-05,강원,140.1,0.05,0.06,1.25,59.08
2022-09-05,충북,149.61,-0.01,-0.03,4.4,21.59
2022-09-05,충남,133.87,-0.02,-0.06,1.82,33.71
2022-09-05,전북,120.2,0.02,0.02,2.69,28.27
2022-09-05,전남,146.08,-0.05,-0.08,1.12,32.81
2022-09-05,경북,167.97,0.04,-0.02,1.49,30.63
2022-09-05,경남,133.63,0.04,-0.04,1.93,38.6
2022-09-05,제주,145.12,0.01,0.03,0.0,32.19
2022-09-05,기타지방,138.16,-0.01,-0.04,2.14,33.86
2022-09-19,전국,,,-0.22,,
2022-09-19,서울,83.23,-0.18,-0.22,1.39,23.86
2022-09-19,인천,81.62,-0.24,-0.27,0.92,11.81
2022-09-19,경기도,80.72,-0.34,-0.36,1.25,16.65
2022-09-19,부산,97.34,-0.07,-0.12,1.86,15.13
2022-09-19,대구,75.49,-0.34,-0.35,1.15,11.56
2022-09-19,광주,75.17,-0.05,-0.08,0.0,11.51
2022-09-19,대전,69.91,-0.14,-0.21,1.75,14.43
2022-09-19,세종,76.92,-0.54,-0.2,0.0,3.85
2022-09-19,울산,124.48,-0.06,-0.07,1.55,12.01
2022-09-19,강원,135.87,-0.01,0.04,3.18,63.44
2022-09-19,충북,140.78,-0.05,-0.06,2.24,21.13
2022-09-19,충남,128.47,-0.06,-0.12,4.87,36.6
2022-09-19,전북,116.82,0.06,0.04,2.07,26.99
2022-09-19,전남,133.66,-0.11,-0.08,4.76,30.92
2022-09-19,경북,162.15,0.03,-0.03,1.62,27.96
2022-09-19,경남,141.25,0.01,-0.09,5.22,49.3
2022-09-19,제주,130.34,0.02,-0.08,5.17,49.66
2022-09-19,기타지방,135.21,-0.03,-0.06,3.54,36.51
2022-09-26,전국,,,-0.19,,
2022-09-26,서울,78.21,-0.15,-0.18,1.2,20.39
2022-09-26,인천,82.02,-0.25,-0.3,1.69,13.23
2022-09-26,경기도,77.39,-0.3,-0.3,0.64,13.82
2022-09-26,부산,95.93,-0.13,-0.11,1.45,13.72
2022-09-26,대구,72.14,-0.3,-0.22,0.73,9.33
2022-09-26,광주,73.38,-0.06,-0.02,1.4,12.09
2022-09-26,대전,70.0,-0.17,-0.23,0.0,13.05
2022-09-26,세종,69.23,-0.21,-0.57,0.0,3.85
2022-09-26,울산,119.44,-0.09,-0.03,1.55,13.91
2022-09-26,강원,141.14,0.08,0.03,1.25,46.73
2022-09-26,충북,148.2,-0.04,-0.07,7.28,28.04
2022-09-26,충남,129.61,-0.0,-0.15,1.87,35.04
2022-09-26,전북,107.8,0.06,-0.01,2.96,26.12
2022-09-26,전남,134.97,-0.14,-0.06,3.11,24.94
2022-09-26,경북,162.06,0.01,-0.0,2.41,23.95
2022-09-26,경남,138.24,0.01,-0.04,4.15,40.73
2022-09-26,제주,129.09,0.02,0.0,0.0,30.61
2022-09-26,기타지방,134.54,-0.0,-0.07,3.22,32.03
2022-10-03,전국,,,-0.17,,
2022-10-03,서울,76.72,-0.18,-0.15,1.15,19.95
2022-10-03,인천,85.2,-0.37,-0.31,1.03,8.59
2022-10-03,경기도,74.19,-0.26,-0.25,1.19,13.93
2022-10-03,부산,93.0,-0.18,-0.11,1.4,10.92
2022-10-03,대구,70.19,-0.2,-0.18,0.0,7.29
2022-10-03,광주,61.38,-0.08,-0.03,0.67,9.37
2022-10-03,대전,75.65,-0.16,-0.17,0.6,13.73
2022-10-03,세종,73.08,-0.05,-0.1,0.0,3.85
2022-10-03,울산,121.95,-0.06,-0.04,0.0,8.88
2022-10-03,강원,137.49,-0.04,0.01,0.0,43.56
2022-10-03,충북,133.66,-0.05,-0.13,2.4,29.17
2022-10-03,충남,136.69,-0.01,-0.05,0.63,23.48
2022-10-03,전북,97.57,0.1,0.01,2.83,24.6
2022-10-03,전남,118.41,-0.08,-0.09,4.5,40.76
2022-10-03,경북,155.85,0.04,-0.01,1.98,25.9
2022-10-03,경남,136.67,-0.01,-0.1,4.07,41.3
2022-10-03,제주,128.73,0.03,0.0,0.0,37.7
2022-10-03,기타지방,130.01,-0.0,-0.06,2.39,31.7
2022-10-10,전국,,,-0.16,,
2022-10-10,서울,79.84,-0.16,-0.12,1.12,22.99
2022-10-10,인천,72.84,-0.32,-0.26,1.53,10.59
2022-10-10,경기도,72.2,-0.27,-0.2,1.41,14.25
2022-10-10,부산,85.27,-0.16,-0.09,0.37,10.6
2022-10-10,대구,70.25,-0.33,-0.36,1.11,11.4
2022-10-10,광주,66.64,-0.0,-0.05,1.08,14.16
2022-10-10,대전,70.18,-0.04,-0.11,0.48,16.43
2022-10-10,세종,76.67,-1.73,-1.58,0.0,3.33
2022-10-10,울산,115.35,-0.11,-0.11,1.89,9.58
2022-10-10,강원,138.47,-0.03,0.0,0.0,47.26
2022-10-10,충북,127.75,-0.07,-0.07,2.63,35.2
2022-10-10,충남,131.63,-0.11,-0.14,0.0,28.61
2022-10-10,전북,100.27,0.04,0.0,0.0,19.84
2022-10-10,전남,131.88,-0.09,-0.19,2.15,33.5
2022-10-10,경북,151.72,0.01,-0.03,0.65,21.09
2022-10-10,경남,129.82,-0.04,-0.04,2.52,38.7
2022-10-10,제주,117.75,0.01,-0.01,0.0,35.5
2022-10-10,기타지방,127.74,-0.1,-0.12,1.21,30.95
2022-10-17,전국,,,-0.19,,
2022-10-17,서울,69.35,-0.3,-0.23,1.3,21.38
2022-10-17,인천,56.56,-0.3,-0.42,0.32,8.58
2022-10-17,경기도,64.88,-0.31,-0.21,1.91,13.64
2022-10-17,부산,74.91,-0.2,-0.13,1.91,13.76
2022-10-17,대구,62.88,-0.31,-0.24,0.0,7.02
2022-10-17,광주,64.14,-0.04,-0.12,0.6,9.88
2022-10-17,대전,60.44,-0.21,-0.24,0.0,11.87
2022-10-17,세종,61.54,-0.13,-0.14,0.0,3.85
2022-10-17,울산,88.1,-0.16,-0.1,0.0,6.93
2022-10-17,강원,135.76,0.01,-0.06,1.4,49.09
2022-10-17,충북,112.23,-0.08,-0.09,5.7,41.92
2022-10-17,충남,123.67,-0.11,-0.06,0.0,17.8
2022-10-17,전북,98.17,0.04,-0.01,0.0,18.58
2022-10-17,전남,121.44,-0.01,-0.03,1.3,25.04
2022-10-17,경북,152.05,0.0,-0.03,2.12,30.57
2022-10-17,경남,135.19,-0.2,-0.11,2.47,36.11
2022-10-17,제주,111.01,-0.03,-0.03,0.0,33.38
2022-10-17,기타지방,124.19,-0.08,-0.06,1.79,29.96
2022-10-24,전국,,,-0.21,,
2022-10-24,서울,65.67,-0.36,-0.21,1.37,19.85
2022-10-24,인천,65.42,-0.55,-0.44,0.36,8.94
2022-10-24,경기도,62.72,-0.33,-0.25,1.02,11.27
2022-10-24,부산,74.71,-0.31,-0.18,1.25,9.49
2022-10-24,대구,58.25,-0.22,-0.21,0.0,6.85
2022-10-24,광주,61.33,-0.25,-0.15,0.58,14.68
2022-10-24,대전,59.91,-0.44,-0.47,0.0,12.1
2022-10-24,세종,66.67,-0.18,-0.26,0.0,7.41
2022-10-24,울산,120.71,-0.53,-0.2,0.86,8.31
2022-10-24,강원,132.97,-0.01,-0.02,1.6,29.29
2022-10-24,충북,115.25,-0.05,-0.05,2.25,32.93
2022-10-24,충남,126.61,-0.16,-0.1,0.65,23.23
2022-10-24,전북,85.38,0.01,0.01,0.0,16.62
2022-10-24,전남,115.42,-0.08,-0.16,1.46,25.73
2022-10-24,경북,146.1,-0.02,-0.11,0.72,23.63
2022-10-24,경남,128.67,-0.15,-0.09,2.53,34.42
2022-10-24,제주,116.62,0.0,-0.01,0.0,37.12
2022-10-24,기타지방,120.45,-0.09,-0.08,1.36,26.72
2022-10-31,전국,,,-0.28,,
2022-10-31,서울,64.18,-0.41,-0.3,0.7,18.47
2022-10-31,인천,60.38,-0.36,-0.39,0.63,8.41
2022-10-31,경기도,60.14,-0.52,-0.41,1.26,11.43
2022-10-31,부산,73.13,-0.2,-0.16,0.55,8.12
2022-10-31,대구,59.83,-0.22,-0.33,0.75,8.8
2022-10-31,광주,52.14,-0.3,-0.28,1.66,14.85
2022-10-31,대전,60.98,-0.17,-0.35,0.6,14.21
2022-10-31,세종,76.92,-0.1,-0.31,0.0,3.85
2022-10-31,울산,114.16,-0.13,-0.09,0.0,7.07
2022-10-31,강원,114.84,0.01,-0.0,1.46,22.69
2022-10-31,충북,120.18,-0.01,-0.04,3.78,36.94
2022-10-31,충남,122.56,-0.01,-0.02,0.0,18.12
2022-10-31,전북,88.19,-0.04,-0.03,0.0,17.11
2022-10-31,전남,111.24,-0.07,-0.12,1.38,27.45
2022-10-31,경북,139.52,-0.01,-0.05,0.8,20.29
2022-10-31,경남,120.99,-0.17,-0.15,1.39,26.51
2022-10-31,제주,105.54,0.02,0.02,0.0,33.31
2022-10-31,기타지방,116.24,-0.06,-0.08,1.13,23.35
2022-11-07,전국,,,-0.3,,
2022-11-07,서울,62.95,-0.54,-0.32,1.01,18.7
2022-11-07,인천,58.08,-0.51,-0.41,0.82,7.73
2022-11-07,경기도,58.01,-0.66,-0.39,1.72,12.54
2022-11-07,부산,70.26,-0.26,-0.19,0.6,9.5
2022-11-07,대구,53.54,-0.43,-0.27,0.77,6.32
2022-11-07,광주,42.29,-0.2,-0.18,2.05,13.26
2022-11-07,대전,51.16,-0.21,-0.61,0.56,9.11
2022-11-07,세종,70.37,-0.86,-0.59,0.0,3.7
2022-11-07,울산,108.7,-0.16,-0.14,0.0,7.62
2022-11-07,강원,126.74,-0.01,-0.03,0.0,19.83
2022-11-07,충북,118.5,-0.04,-0.07,0.0,35.23
2022-11-07,충남,119.74,-0.18,-0.08,0.0,19.06
2022-11-07,전북,81.95,-0.03,-0.04,0.0,15.63
2022-11-07,전남,100.69,-0.13,-0.46,1.38,17.66
2022-11-07,경북,136.0,-0.04,-0.08,0.72,24.28
2022-11-07,경남,114.8,-0.05,-0.14,0.58,26.18
2022-11-07,제주,125.17,0.02,0.01,0.0,44.49
2022-11-07,기타지방,112.93,-0.1,-0.13,0.36,22.65
2022-11-14,전국,,,-0.45,,
2022-11-14,서울,54.36,-0.59,-0.36,2.27,19.94
2022-11-14,인천,57.85,-0.99,-0.96,1.5,11.04
2022-11-14,경기도,50.36,-0.72,-0.59,2.6,13.26
2022-11-14,부산,55.38,-0.45,-0.39,1.93,10.81
2022-11-14,대구,48.05,-0.62,-0.51,2.76,11.78
2022-11-14,광주,54.46,-0.45,-0.33,1.39,10.94
2022-11-14,대전,55.55,-0.38,-0.68,1.79,16.53
2022-11-14,세종,59.26,-1.18,-1.27,3.7,14.81
2022-11-14,울산,94.11,-0.16,-0.19,0.67,8.72
2022-11-14,강원,110.07,-0.08,-0.16,8.01,32.69
2022-11-14,충북,113.66,-0.29,-0.32,2.33,29.22
2022-11-14,충남,109.7,-0.38,-0.25,4.47,23.74
2022-11-14,전북,82.96,-0.16,-0.23,3.87,22.81
2022-11-14,전남,106.94,-0.11,-0.3,3.05,21.17
2022-11-14,경북,128.0,-0.07,-0.18,3.63,28.19
2022-11-14,경남,111.74,-0.32,-0.25,2.34,26.15
2022-11-14,제주,120.58,0.04,-0.02,0.0,39.97
2022-11-14,기타지방,108.46,-0.25,-0.27,3.68,26.04
2022-11-21,전국,,,-0.39,,
2022-11-21,서울,50.36,-0.75,-0.33,2.41,18.55
2022-11-21,인천,53.86,-0.85,-0.59,2.79,12.86
2022-11-21,경기도,48.27,-0.84,-0.59,2.75,13.06
2022-11-21,부산,62.93,-0.42,-0.37,1.1,9.97
2022-11-21,대구,49.26,-0.51,-0.4,0.78,6.56
2022-11-21,광주,37.09,-0.41,-0.32,1.65,9.93
2022-11-21,대전,47.95,-0.34,-0.36,1.67,10.02
2022-11-21,세종,61.36,-0.73,-0.82,2.27,11.36
2022-11-21,울산,97.69,-0.32,-0.31,0.0,6.28
2022-11-21,강원,126.58,-0.08,-0.1,2.66,16.34
2022-11-21,충북,115.13,-0.09,-0.13,1.92,30.44
2022-11-21,충남,102.24,-0.29,-0.18,3.19,24.8
2022-11-21,전북,74.59,-0.25,-0.3,0.0,11.79
2022-11-21,전남,105.04,-0.19,-0.19,1.14,14.19
2022-11-21,경북,121.19,-0.13,-0.24,1.58,27.52
2022-11-21,경남,115.59,-0.4,-0.22,2.89,26.72
2022-11-21,제주,124.04,0.02,-0.09,0.0,29.45
2022-11-21,기타지방,107.92,-0.25,-0.22,2.06,22.62
2022-11-28,전국,,,-0.32,,
2022-11-28,서울,49.33,-0.74,-0.33,1.86,15.83
2022-11-28,인천,51.53,-0.76,-0.46,3.26,11.56
2022-11-28,경기도,44.74,-0.78,-0.48,2.06,11.63
2022-11-28,부산,56.88,-0.5,-0.32,1.71,10.88
2022-11-28,대구,41.91,-0.57,-0.49,0.97,6.8
2022-11-28,광주,34.73,-0.28,-0.16,1.98,9.02
2022-11-28,대전,45.58,-0.35,-0.3,1.59,13.74
2022-11-28,세종,58.97,-0.26,-0.28,0.0,5.13
2022-11-28,울산,87.58,-0.4,-0.34,0.0,8.62
2022-11-28,강원,114.91,-0.05,-0.13,4.22,21.55
2022-11-28,충북,121.56,-0.2,-0.09,5.04,35.96
2022-11-28,충남,105.02,-0.12,-0.1,2.36,24.15
2022-11-28,전북,77.65,-0.13,-0.14,1.75,13.48
2022-11-28,전남,113.6,-0.15,-0.05,2.07,21.94
2022-11-28,경북,128.2,-0.09,-0.06,3.59,28.2
2022-11-28,경남,104.09,-0.34,-0.24,0.42,22.03
2022-11-28,제주,115.29,-0.11,-0.07,0.0,25.0
2022-11-28,기타지방,107.07,-0.18,-0.14,2.33,23.15
2022-12-05,전국,,,-0.48,,
2022-12-05,서울,46.57,-0.89,-0.42,2.79,18.28
2022-12-05,인천,47.27,-0.6,-0.66,4.13,15.91
2022-12-05,경기도,43.9,-1.03,-0.68,2.41,12.73
2022-12-05,부산,52.26,-0.6,-0.46,2.83,12.71
2022-12-05,대구,40.47,-0.7,-0.51,3.96,11.58
2022-12-05,광주,41.98,-0.38,-0.29,4.02,15.2
2022-12-05,대전,47.9,-0.58,-0.62,2.13,11.58
2022-12-05,세종,52.27,-0.74,-0.77,0.0,6.82
2022-12-05,울산,88.78,-0.54,-0.66,0.99,7.05
2022-12-05,강원,121.1,-0.07,-0.14,4.15,19.94
2022-12-05,충북,100.44,-0.16,-0.16,0.88,23.45
2022-12-05,충남,98.18,-0.23,-0.19,2.6,22.31
2022-12-05,전북,76.37,-0.2,-0.34,2.07,13.62
2022-12-05,전남,124.67,-0.45,-0.31,1.44,24.83
2022-12-05,경북,113.95,-0.24,-0.28,4.15,25.69
2022-12-05,경남,104.28,-0.37,-0.27,4.04,28.68
2022-12-05,제주,96.96,-0.23,-0.2,0.0,32.75
2022-12-05,기타지방,102.64,-0.27,-0.26,2.89,23.06
2022-12-12,전국,,,-0.33,,
2022-12-12,서울,46.53,-0.95,-0.36,3.34,20.48
2022-12-12,인천,48.28,-0.72,-0.48,3.92,16.52
2022-12-12,경기도,44.07,-0.78,-0.46,3.74,15.73
2022-12-12,부산,51.68,-0.5,-0.33,1.73,11.09
2022-12-12,대구,40.81,-0.58,-0.39,1.14,6.41
2022-12-12,광주,41.77,-0.21,-0.21,2.23,9.33
2022-12-12,대전,54.99,-0.52,-0.3,1.57,12.26
2022-12-12,세종,39.22,-0.43,-0.53,1.96,9.8
2022-12-12,울산,80.74,-0.55,-0.31,0.0,5.79
2022-12-12,강원,114.35,-0.07,-0.13,8.4,29.0
2022-12-12,충북,105.19,-0.19,-0.18,7.36,35.63
2022-12-12,충남,98.5,-0.41,-0.19,3.81,22.54
2022-12-12,전북,73.4,-0.06,-0.15,3.87,16.4
2022-12-12,전남,117.33,-0.19,-0.13,2.34,21.64
2022-12-12,경북,112.47,-0.15,-0.11,3.45,23.61
2022-12-12,경남,103.43,-0.3,-0.14,3.57,27.05
2022-12-12,제주,118.65,-0.19,-0.19,0.0,30.01
2022-12-12,기타지방,100.84,-0.22,-0.16,4.3,24.65
2022-12-19,전국,,,-0.43,,
2022-12-19,서울,41.29,-0.9,-0.46,3.29,19.52
2022-12-19,인천,49.4,-0.66,-0.42,3.75,13.87
2022-12-19,경기도,39.65,-0.99,-0.65,2.96,12.46
2022-12-19,부산,51.81,-0.62,-0.4,0.92,9.12
2022-12-19,대구,37.54,-0.46,-0.44,1.4,7.16
2022-12-19,광주,34.64,-0.39,-0.36,1.97,11.93
2022-12-19,대전,49.59,-0.4,-0.38,1.85,12.99
2022-12-19,세종,47.92,-1.17,-1.04,2.08,10.42
2022-12-19,울산,68.54,-0.63,-0.37,2.12,7.5
2022-12-19,강원,115.53,-0.09,-0.17,9.45,29.74
2022-12-19,충북,105.58,-0.58,-0.28,5.78,29.57
2022-12-19,충남,99.66,-0.57,-0.37,4.37,27.16
2022-12-19,전북,69.27,-0.15,-0.23,3.45,17.4
2022-12-19,전남,96.7,-0.29,-0.06,3.15,17.72
2022-12-19,경북,118.38,-0.27,-0.18,7.39,32.38
2022-12-19,경남,101.8,-0.22,-0.18,3.96,26.76
2022-12-19,제주,112.94,-0.12,-0.13,0.0,24.71
2022-12-19,기타지방,99.78,-0.33,-0.24,5.05,25.82
2022-12-26,전국,,,-0.37,,
2022-12-26,서울,43.26,-0.9,-0.39,2.9,18.79
2022-12-26,인천,49.35,-0.68,-0.43,3.99,15.57
2022-12-26,경기도,41.44,-0.92,-0.52,2.58,12.94
2022-12-26,부산,44.64,-0.56,-0.38,2.17,11.83
2022-12-26,대구,40.89,-0.61,-0.29,1.0,6.63
2022-12-26,광주,35.79,-0.44,-0.35,2.72,17.18
2022-12-26,대전,49.26,-0.5,-0.39,2.97,14.27
2022-12-26,세종,44.9,-0.5,-0.64,4.08,16.33
2022-12-26,울산,84.49,-0.32,-0.26,0.0,10.0
2022-12-26,강원,106.87,-0.24,-0.28,4.12,27.39
2022-12-26,충북,99.14,-0.36,-0.27,5.82,24.6
2022-12-26,충남,92.63,-0.37,-0.27,2.95,25.37
2022-12-26,전북,76.19,-0.2,-0.27,2.78,19.05
2022-12-26,전남,100.89,-0.19,-0.06,4.31,23.36
2022-12-26,경북,118.26,-0.24,-0.23,2.83,21.34
2022-12-26,경남,100.38,-0.22,-0.14,2.81,29.46
2022-12-26,제주,82.59,-0.36,-0.32,4.31,26.04
2022-12-26,기타지방,97.54,-0.27,-0.23,3.47,24.63
2023-01-09,전국,,,-0.37,,
2023-01-09,서울,43.41,-0.8,-0.38,2.76,20.49
2023-01-09,인천,45.23,-0.84,-0.52,3.75,16.84
2023-01-09,경기도,45.64,-0.89,-0.58,2.99,14.69
2023-01-09,부산,54.25,-0.45,-0.29,1.88,15.15
2023-01-09,대구,34.15,-0.4,-0.37,2.65,11.06
2023-01-09,광주,58.76,-0.12,-0.2,1.1,10.95
2023-01-09,대전,56.49,-0.42,-0.26,1.56,8.11
2023-01-09,세종,53.66,-0.22,-0.41,0.0,19.51
2023-01-09,울산,62.14,-0.4,-0.22,1.44,9.2
2023-01-09,강원,110.56,-0.1,-0.04,12.99,56.06
2023-01-09,충북,101.17,-0.18,-0.26,1.67,19.39
2023-01-09,충남,80.32,-0.36,-0.22,1.65,20.61
2023-01-09,전북,96.15,-0.31,-0.21,2.28,25.35
2023-01-09,전남,112.06,-0.11,-0.11,0.38,16.71
2023-01-09,경북,106.15,-0.19,-0.13,3.62,22.57
2023-01-09,경남,101.11,-0.31,-0.34,2.71,28.17
2023-01-09,제주,45.58,-0.42,-0.13,0.0,9.04
2023-01-09,기타지방,97.7,-0.24,-0.21,3.19,26.1
2023-01-16,전국,,,-0.38,,
2023-01-16,서울,44.99,-0.79,-0.54,2.7,20.91
2023-01-16,인천,42.91,-0.95,-0.62,2.44,12.58
2023-01-16,경기도,46.3,-0.9,-0.49,2.8,16.27
2023-01-16,부산,50.33,-0.42,-0.28,1.36,11.47
2023-01-16,대구,34.29,-0.46,-0.34,1.31,7.86
2023-01-16,광주,63.57,-0.16,-0.25,0.0,7.07
2023-01-16,대전,61.87,-0.39,-0.17,1.92,9.11
2023-01-16,세종,43.48,-0.53,-0.53,6.52,30.43
2023-01-16,울산,69.75,-0.31,-0.3,0.0,10.89
2023-01-16,강원,113.48,-0.1,-0.09,7.69,48.01
2023-01-16,충북,101.19,-0.12,-0.23,1.32,18.87
2023-01-16,충남,95.35,-0.53,-0.3,1.43,16.48
2023-01-16,전북,97.14,-0.15,-0.14,1.46,24.71
2023-01-16,전남,107.6,-0.16,-0.19,3.81,34.33
2023-01-16,경북,98.97,-0.11,-0.09,3.91,25.49
2023-01-16,경남,97.71,-0.31,-0.24,2.3,23.43
2023-01-16,제주,58.34,-0.01,-0.21,0.0,13.89
2023-01-16,기타지방,97.82,-0.24,-0.2,3.02,25.93
2023-01-30,전국,,,-0.4,,
2023-01-30,서울,45.21,-1.19,-0.51,2.87,21.78
2023-01-30,인천,41.68,-1.56,-0.69,2.8,14.25
2023-01-30,경기도,45.51,-1.4,-0.55,2.37,15.1
2023-01-30,부산,49.39,-0.58,-0.27,1.81,11.64
2023-01-30,대구,32.29,-0.67,-0.35,0.69,6.21
2023-01-30,광주,73.37,-0.24,-0.27,0.87,10.73
2023-01-30,대전,62.91,-0.64,-0.4,0.54,7.44
2023-01-30,세종,56.52,-1.29,-0.88,8.7,39.13
2023-01-30,울산,75.19,-0.83,-0.4,4.56,21.36
2023-01-30,강원,107.37,-0.18,-0.08,8.63,44.55
2023-01-30,충북,99.59,-0.27,-0.26,1.71,14.97
2023-01-30,충남,78.47,-0.53,-0.19,1.05,19.72
2023-01-30,전북,90.02,-0.3,-0.13,0.82,18.79
2023-01-30,전남,112.88,-0.16,-0.07,2.97,33.41
2023-01-30,경북,98.82,-0.23,-0.1,2.45,27.53
2023-01-30,경남,100.17,-0.41,-0.21,2.1,28.85
2023-01-30,제주,57.47,-0.58,-0.16,4.85,28.35
2023-01-30,기타지방,95.22,-0.36,-0.18,2.81,27.04
2023-02-06,전국,,,-0.41,,
2023-02-06,서울,47.42,-0.86,-0.39,3.14,23.19
2023-02-06,인천,43.52,-1.34,-0.75,3.12,17.96
2023-02-06,경기도,50.21,-1.12,-0.54,2.94,17.01
2023-02-06,부산,53.49,-0.52,-0.29,1.79,13.14
2023-02-06,대구,35.13,-0.69,-0.53,1.35,9.83
2023-02-06,광주,75.03,-0.43,-0.31,1.56,10.76
2023-02-06,대전,58.78,-0.48,-0.42,0.52,10.21
2023-02-06,세종,56.52,-1.0,-0.45,13.04,52.17
2023-02-06,울산,69.49,-0.48,-0.24,0.62,14.1
2023-02-06,강원,103.61,-0.11,-0.13,5.49,39.41
2023-02-06,충북,109.16,-0.22,-0.25,1.65,18.3
2023-02-06,충남,86.2,-0.82,-0.33,2.52,20.66
2023-02-06,전북,93.2,-0.26,-0.1,2.81,23.2
2023-02-06,전남,110.08,-0.36,-0.32,4.59,33.08
2023-02-06,경북,99.21,-0.26,-0.17,7.86,32.37
2023-02-06,경남,96.69,-0.46,-0.33,2.75,25.78
2023-02-06,제주,53.89,-0.16,-0.04,4.09,25.29
2023-02-06,기타지방,96.25,-0.4,-0.25,4.23,27.91
2023-02-13,전국,,,-0.36,,
2023-02-13,서울,51.1,-0.59,-0.3,3.31,25.15
2023-02-13,인천,47.96,-0.8,-0.71,2.71,16.26
2023-02-13,경기도,53.41,-0.65,-0.46,3.36,19.58
2023-02-13,부산,56.15,-0.31,-0.24,1.11,9.47
2023-02-13,대구,37.73,-0.65,-0.49,2.26,10.91
2023-02-13,광주,72.34,-0.18,-0.23,3.2,12.75
2023-02-13,대전,61.44,-0.46,-0.45,2.44,13.91
2023-02-13,세종,58.49,-0.3,-0.28,7.55,41.51
2023-02-13,울산,81.16,-0.29,-0.22,2.13,18.93
2023-02-13,강원,109.19,-0.14,-0.1,8.71,50.67
2023-02-13,충북,112.86,-0.26,-0.44,5.99,35.25
2023-02-13,충남,96.45,-0.79,-0.38,1.74,21.4
2023-02-13,전북,104.75,-0.25,-0.19,1.97,23.67
2023-02-13,전남,111.26,-0.21,-0.19,5.25,26.52
2023-02-13,경북,111.32,-0.12,-0.15,2.99,27.91
2023-02-13,경남,101.8,-0.32,-0.22,2.5,23.67
2023-02-13,제주,61.32,-0.13,-0.3,0.0,23.24
2023-02-13,기타지방,103.54,-0.31,-0.24,3.77,28.78
2023-02-20,전국,,,-0.36,,
2023-02-20,서울,51.36,-0.52,-0.36,3.07,25.35
2023-02-20,인천,49.39,-0.52,-0.57,2.42,16.64
2023-02-20,경기도,55.17,-0.49,-0.44,3.21,19.92
2023-02-20,부산,57.28,-0.37,-0.36,2.1,13.07
2023-02-20,대구,40.2,-0.67,-0.47,1.85,10.41
2023-02-20,광주,79.98,-0.26,-0.42,2.32,8.81
2023-02-20,대전,65.56,-0.25,-0.41,2.5,18.34
2023-02-20,세종,58.33,-0.3,-0.34,12.5,47.92
2023-02-20,울산,78.33,-0.45,-0.28,1.37,14.84
2023-02-20,강원,113.11,-0.09,-0.1,6.55,36.01
2023-02-20,충북,105.68,-0.31,-0.36,0.92,12.43
2023-02-20,충남,89.12,-0.34,-0.22,1.94,24.1
2023-02-20,전북,104.97,-0.33,-0.16,2.12,24.28
2023-02-20,전남,108.42,-0.04,-0.11,6.4,27.71
2023-02-20,경북,114.78,-0.06,-0.1,6.78,32.68
2023-02-20,경남,106.91,-0.36,-0.26,2.59,24.36
2023-02-20,제주,59.93,-0.11,-0.19,0.0,22.96
2023-02-20,기타지방,103.57,-0.24,-0.2,3.96,26.65
2023-02-27,전국,,,-0.27,,
2023-02-27,서울,54.37,-0.4,-0.23,2.62,22.31
2023-02-27,인천,46.53,-0.41,-0.47,3.84,19.16
2023-02-27,경기도,54.34,-0.43,-0.38,3.24,18.81
2023-02-27,부산,59.27,-0.27,-0.15,2.22,13.89
2023-02-27,대구,43.5,-0.53,-0.35,1.29,8.64
2023-02-27,광주,70.81,-0.1,-0.31,0.43,6.52
2023-02-27,대전,61.02,-0.35,-0.32,0.43,11.39
2023-02-27,세종,47.73,-0.05,-0.02,11.36,52.27
2023-02-27,울산,75.95,-0.24,-0.27,0.0,14.74
2023-02-27,강원,110.0,-0.05,-0.09,6.34,37.56
2023-02-27,충북,102.18,-0.18,-0.31,0.0,18.66
2023-02-27,충남,90.34,-0.24,-0.14,2.71,21.46
2023-02-27,전북,102.8,-0.21,-0.13,2.17,25.43
2023-02-27,전남,109.82,-0.27,-0.13,3.87,28.81
2023-02-27,경북,102.24,-0.07,-0.09,1.63,24.76
2023-02-27,경남,106.22,-0.2,-0.14,2.66,29.01
2023-02-27,제주,71.06,-0.12,-0.37,3.88,27.76
2023-02-27,기타지방,100.6,-0.17,-0.14,2.98,27.45
2023-03-06,전국,,,-0.27,,
2023-03-06,서울,56.63,-0.45,-0.3,2.5,24.37
2023-03-06,인천,45.17,-0.39,-0.56,1.73,15.73
2023-03-06,경기도,58.83,-0.38,-0.36,3.31,20.84
